,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal,Matches
702,Grady Diangana,eng ENG,"MF,FW",West Brom,eng Premier League,22,1998,13.7,26,1.89,15,2,0,3,5,1,1,0.07,0,1,0,0,0,0,Matches
703,Stéphane Diarra,fr FRA,"MF,FW",Lorient,fr Ligue 1,21,1998,2.2,9,4.11,7,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
704,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,23,1997,31.6,22,0.70,20,0,0,1,1,0,2,0.06,1,0,0,1,0,0,Matches
705,Krépin Diatta,sn SEN,"MF,DF",Monaco,fr Ligue 1,21,1999,4.3,7,1.62,5,0,0,0,2,0,1,0.23,1,0,0,0,0,0,Matches
706,Amadou Diawara,gn GUI,MF,Roma,it Serie A,23,1997,7.3,7,1.10,7,0,0,0,0,0,1,0.16,1,0,0,0,0,0,Matches
707,Brahim Díaz,es ESP,"MF,FW",Milan,it Serie A,20,1999,13.6,48,3.51,29,5,3,3,8,0,10,0.73,7,1,1,0,1,0,Matches
708,Víctor Díaz,es ESP,DF,Granada,es La Liga,32,1988,9.2,11,1.20,7,3,0,1,0,0,3,0.33,2,0,0,1,0,0,Matches
709,Daniel Didavi,de GER,"MF,FW",Stuttgart,de Bundesliga,30,1990,10.8,40,3.72,31,4,1,2,2,0,5,0.46,3,1,0,1,0,0,Matches
710,Bamba Dieng,sn SEN,"FW,DF",Marseille,fr Ligue 1,20,2000,1.4,2,1.40,1,0,0,0,1,0,2,1.40,1,0,0,0,1,0,Matches
711,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,26,1994,28.0,24,0.86,21,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
712,Daan Dierckx,be BEL,DF,Parma,it Serie A,17,2003,5.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
713,Lucas Digne,fr FRA,"DF,MF",Everton,eng Premier League,27,1993,29.8,76,2.55,52,18,0,5,1,0,12,0.40,7,3,0,2,0,0,Matches
714,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,27,1993,16.5,19,1.15,14,2,0,0,1,2,0,0.00,0,0,0,0,0,0,Matches
715,Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,de Bundesliga,22,1998,5.9,12,2.04,6,1,4,0,0,1,1,0.17,1,0,0,0,0,0,Matches
716,Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,22,1997,29.0,117,4.17,51,54,3,5,4,0,6,0.21,5,1,0,0,0,0,Matches
717,Junior Dina Ebimbe,fr FRA,"FW,MF",Dijon,fr Ligue 1,19,2000,23.8,65,2.73,49,0,8,5,3,0,3,0.13,2,0,0,1,0,0,Matches
718,Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,29,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
719,Eren Dinkçi,de GER,"MF,FW",Werder Bremen,de Bundesliga,18,2001,1.2,3,2.48,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
720,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,19,2001,12.6,8,0.64,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
721,Lois Diony,fr FRA,FW,Angers,fr Ligue 1,27,1992,19.4,34,1.75,23,0,2,5,4,0,2,0.10,1,0,0,0,1,0,Matches
722,Issa Diop,fr FRA,DF,West Ham,eng Premier League,23,1997,15.3,4,0.26,4,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
723,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,34,1986,25.8,31,1.20,25,1,0,3,1,1,1,0.04,1,0,0,0,0,0,Matches
724,Sofiane Diop,fr FRA,"MF,FW",Monaco,fr Ligue 1,20,2000,22.5,68,3.03,51,3,4,5,2,3,11,0.49,6,0,1,2,0,2,Matches
725,Andy Diouf,fr FRA,FW,Rennes,fr Ligue 1,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
726,Yehvann Diouf,fr FRA,GK,Reims,fr Ligue 1,20,1999,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
727,Assane Dioussé,sn SEN,DF,Saint-Étienne,fr Ligue 1,22,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
728,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,22,1998,22.3,8,0.36,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
729,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,20,2000,9.7,11,1.14,10,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
730,Djené,tg TOG,DF,Getafe,es La Liga,28,1991,32.7,16,0.49,12,0,1,0,2,1,3,0.09,1,0,1,0,1,0,Matches
731,Moussa Djenepo,ml MLI,MF,Southampton,eng Premier League,22,1998,13.8,31,2.25,19,0,6,1,4,1,4,0.29,2,0,1,0,1,0,Matches
732,Koffi Djidji,ci CIV,DF,Crotone,it Serie A,27,1992,16.9,9,0.53,9,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
733,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,fr Ligue 1,25,1994,28.4,22,0.78,15,0,0,5,1,1,0,0.00,0,0,0,0,0,0,Matches
734,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,27,1993,29.2,40,1.37,32,2,1,5,0,0,7,0.24,4,1,0,2,0,0,Matches
735,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,28,1992,34.7,11,0.32,8,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
736,Ritsu Doan,jp JPN,"MF,FW",Arminia,de Bundesliga,22,1998,30.8,99,3.22,42,23,20,7,6,1,7,0.23,4,0,2,1,0,0,Matches
737,Mihai Dobre,ro ROU,FW,Dijon,fr Ligue 1,21,1998,5.9,13,2.20,7,0,1,2,1,2,1,0.17,0,0,0,0,0,1,Matches
738,Matt Doherty,ie IRL,DF,Tottenham,eng Premier League,28,1992,13.8,21,1.53,18,0,1,0,2,0,2,0.15,2,0,0,0,0,0,Matches
739,Jeremy Doku,be BEL,"MF,FW",Rennes,fr Ligue 1,18,2002,25.7,108,4.20,79,0,12,4,12,1,10,0.39,9,0,0,0,0,1,Matches
740,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,22,1997,21.4,35,1.63,22,0,3,4,6,0,4,0.19,2,0,1,0,1,0,Matches
741,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,27,1993,5.0,14,2.79,10,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
742,Jaume Doménech,es ESP,GK,Valencia,es La Liga,29,1990,28.0,2,0.07,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
743,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,19,2001,4.0,3,0.75,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
744,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,22,1998,13.9,48,3.44,34,1,3,3,3,4,0,0.00,0,0,0,0,0,0,Matches
745,John Donald,es ESP,"DF,MF",Elche,es La Liga,19,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
746,Ji Dong-won,kr KOR,FW,Mainz 05,de Bundesliga,29,1991,0.7,2,2.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
747,Anastasios Donis,gr GRE,MF,Reims,fr Ligue 1,23,1996,1.1,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
748,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,21,1999,37.0,8,0.22,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
749,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,22,1997,22.2,13,0.59,8,1,1,3,0,0,0,0.00,0,0,0,0,0,0,Matches
750,Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,31,1989,9.1,20,2.20,18,0,0,2,0,0,3,0.33,3,0,0,0,0,0,Matches
751,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,27,1993,27.1,50,1.84,42,1,2,2,0,3,7,0.26,7,0,0,0,0,0,Matches
752,Cheick Doucouré,ml MLI,MF,Lens,fr Ligue 1,20,2000,29.2,70,2.40,59,0,7,3,1,0,7,0.24,7,0,0,0,0,0,Matches
753,Fodé Doucouré,ml MLI,DF,Reims,fr Ligue 1,19,2001,3.7,9,2.43,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
754,Mahamadou Doucouré,ml MLI,"FW,MF",Nîmes,fr Ligue 1,20,2000,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
755,Cheick Doukouré,ci CIV,"MF,FW",Levante,es La Liga,27,1992,1.1,1,0.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
756,Idrissa Doumbia,ci CIV,MF,Huesca,es La Liga,22,1998,8.7,8,0.92,6,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
757,Moussa Doumbia,ml MLI,"MF,FW",Reims,fr Ligue 1,25,1994,10.0,35,3.50,27,2,1,3,2,0,4,0.40,3,1,0,0,0,0,Matches
758,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,23,1996,24.7,36,1.46,31,1,2,0,2,0,3,0.12,2,0,0,0,1,0,Matches
759,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,29,1991,12.6,20,1.59,16,2,1,1,0,0,1,0.08,1,0,0,0,0,0,Matches
760,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,22,1997,35.0,4,0.11,2,2,0,0,0,0,2,0.06,1,1,0,0,0,0,Matches
761,Denis Drăguș,ro ROU,"FW,MF",Crotone,it Serie A,21,1999,2.0,1,0.50,1,0,0,0,0,0,1,0.50,1,0,0,0,0,0,Matches
762,Radu Drăgușin,ro ROU,DF,Juventus,it Serie A,18,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
763,Mouhamadou Drammeh,fr FRA,MF,Reims,fr Ligue 1,21,1999,1.9,4,2.08,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
764,Julian Draxler,de GER,"MF,FW",Paris S-G,fr Ligue 1,26,1993,11.8,47,3.98,36,8,0,1,1,1,5,0.42,4,1,0,0,0,0,Matches
765,Dominick Drexler,de GER,"MF,FW",Köln,de Bundesliga,30,1990,13.7,34,2.48,31,0,1,1,1,0,1,0.07,0,0,0,1,0,0,Matches
766,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,31,1989,15.0,1,0.07,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
767,Domingos Duarte,pt POR,DF,Granada,es La Liga,25,1995,26.3,16,0.61,14,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
768,Léo Duarte,br BRA,DF,Milan,it Serie A,24,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
769,Óscar Duarte,cr CRC,DF,Levante,es La Liga,31,1989,22.9,13,0.57,10,1,0,2,0,0,1,0.04,1,0,0,0,0,0,Matches
770,Rubén Duarte,es ESP,DF,Alavés,es La Liga,24,1995,28.3,62,2.19,39,20,0,1,1,1,3,0.11,3,0,0,0,0,0,Matches
771,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,25,1994,32.3,126,3.91,70,40,5,4,7,0,10,0.31,4,2,1,1,2,0,Matches
772,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,31,1989,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
773,Ondrej Duda,sk SVK,"FW,MF",Köln,de Bundesliga,25,1994,28.2,94,3.33,49,24,9,7,5,0,8,0.28,5,2,0,0,1,0,Matches
774,Unai Dufur,es ESP,DF,Eibar,es La Liga,21,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
775,Haris Duljević,ba BIH,"MF,FW",Nîmes,fr Ligue 1,26,1993,8.6,25,2.91,21,0,1,2,0,1,1,0.12,1,0,0,0,0,0,Matches
776,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,28,1991,13.9,8,0.57,6,1,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
777,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,27,1993,1.8,6,3.33,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
778,Alfred Duncan,gh GHA,MF,Cagliari,it Serie A,27,1993,11.9,20,1.69,16,2,1,1,0,0,2,0.17,2,0,0,0,0,0,Matches
779,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,28,1991,32.6,26,0.80,20,1,0,5,0,0,0,0.00,0,0,0,0,0,0,Matches
780,Jimmy Dunne,ie IRL,DF,Burnley,eng Premier League,22,1997,3.0,3,1.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
781,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,28,1992,16.4,29,1.76,20,1,2,6,0,0,6,0.37,2,0,1,3,0,0,Matches
782,Hugo Duro,es ESP,FW,Real Madrid,es La Liga,20,1999,0.6,1,1.64,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
783,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,23,1997,22.5,14,0.62,12,0,2,0,0,0,3,0.13,3,0,0,0,0,0,Matches
784,Paulo Dybala,ar ARG,FW,Juventus,it Serie A,26,1993,12.6,70,5.56,42,13,6,5,4,0,3,0.24,2,0,0,1,0,0,Matches
785,Edin Džeko,ba BIH,FW,Roma,it Serie A,34,1986,20.3,64,3.16,46,0,4,7,6,1,8,0.39,6,0,1,0,1,0,Matches
786,Steeve-Mike Ebongue,fr FRA,MF,Genoa,it Serie A,19,2001,0.6,1,1.73,0,0,0,0,0,1,1,1.73,0,0,0,0,0,1,Matches
787,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,21,1999,2.9,1,0.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
788,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,32,1988,38.0,11,0.29,9,1,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
789,Simone Edera,it ITA,"DF,MF",Torino,it Serie A,23,1997,0.6,3,5.19,0,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
790,Ederson,br BRA,GK,Manchester City,eng Premier League,26,1993,36.0,6,0.17,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
791,Kyle Edwards,eng ENG,"MF,FW",West Brom,eng Premier League,22,1998,1.3,2,1.55,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
792,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,27,1992,29.2,16,0.55,15,0,0,0,0,1,1,0.03,1,0,0,0,0,0,Matches
793,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,de Bundesliga,22,1998,0.4,2,5.45,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
794,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,23,1996,32.7,79,2.42,66,1,0,3,5,4,8,0.24,8,0,0,0,0,0,Matches
795,Lilian Egloff,de GER,MF,Stuttgart,de Bundesliga,17,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
796,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,25,1995,12.6,20,1.59,14,1,2,1,2,0,3,0.24,1,0,1,1,0,0,Matches
797,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,31,1989,25.5,26,1.02,19,0,2,2,1,2,1,0.04,1,0,0,0,0,0,Matches
798,Hugo Ekitike,fr FRA,"FW,MF",Reims,fr Ligue 1,18,2002,1.0,1,1.02,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
799,Anthony Elanga,se SWE,FW,Manchester Utd,eng Premier League,18,2002,1.7,2,1.16,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
800,Niclas Eliasson,se SWE,"MF,FW",Nîmes,fr Ligue 1,24,1995,20.0,58,2.90,26,23,4,1,3,1,3,0.15,2,1,0,0,0,0,Matches
801,Elif Elmas,mk MKD,"MF,FW",Napoli,it Serie A,20,1999,8.2,23,2.80,18,0,3,1,1,0,6,0.73,2,0,3,1,0,0,Matches
802,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,32,1987,9.3,27,2.90,22,2,0,1,0,2,1,0.11,0,1,0,0,0,0,Matches
803,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,28,1992,17.2,19,1.11,16,1,0,2,0,0,1,0.06,1,0,0,0,0,0,Matches
804,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,26,1994,20.9,14,0.67,14,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
805,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,23,1996,28.2,12,0.43,9,0,0,2,0,1,3,0.11,2,0,0,1,0,0,Matches
806,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,26,1993,5.2,4,0.77,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
807,Breel Embolo,ch SUI,"FW,MF",M'Gladbach,de Bundesliga,23,1997,16.0,54,3.38,33,0,4,10,6,1,10,0.63,4,0,0,3,3,0,Matches
808,Emerson,br BRA,DF,Betis,es La Liga,21,1999,33.2,70,2.11,57,7,1,0,4,1,4,0.12,3,0,0,0,1,0,Matches
809,Renaud Emond,be BEL,"FW,MF",Nantes,fr Ligue 1,28,1991,3.9,7,1.78,1,0,0,2,4,0,1,0.25,0,0,0,0,1,0,Matches
810,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,26,1994,2.4,2,0.90,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
811,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,23,1997,25.7,36,1.40,19,0,4,6,4,3,8,0.31,1,0,4,1,2,0,Matches
812,Keita Endo,jp JPN,"MF,FW",Union Berlin,de Bundesliga,22,1997,5.1,16,3.16,8,0,1,1,4,2,0,0.00,0,0,0,0,0,0,Matches
813,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,27,1993,32.8,74,2.25,62,1,0,2,4,5,6,0.18,5,0,0,0,1,0,Matches
814,Sergi Enrich,es ESP,FW,Eibar,es La Liga,30,1990,15.6,45,2.89,32,0,0,9,2,2,3,0.19,2,0,0,1,0,0,Matches
815,Christian Eriksen,dk DEN,MF,Inter,it Serie A,28,1992,15.4,59,3.83,34,21,0,4,0,0,2,0.13,2,0,0,0,0,0,Matches
816,Martin Erlic,hr CRO,DF,Spezia,it Serie A,22,1998,20.0,7,0.35,7,0,0,0,0,0,2,0.10,2,0,0,0,0,0,Matches
817,Patrick Erras,de GER,"FW,MF",Werder Bremen,de Bundesliga,25,1995,0.3,1,3.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
818,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,27,1993,8.1,14,1.72,11,0,0,1,1,1,3,0.37,2,0,0,1,0,0,Matches
819,Aarón Escandell,es ESP,GK,Granada,es La Liga,24,1995,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
820,Dani Escriche,es ESP,"FW,MF",Huesca,es La Liga,22,1998,9.5,25,2.63,20,0,0,1,3,1,2,0.21,2,0,0,0,0,0,Matches
821,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,30,1989,6.3,11,1.76,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
822,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,28,1992,28.9,23,0.80,19,4,0,0,0,0,4,0.14,4,0,0,0,0,0,Matches
823,Vicente Esquerdo,es ESP,MF,Valencia,es La Liga,21,1999,2.6,2,0.78,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
824,Nahuel Estévez,ar ARG,MF,Spezia,it Serie A,24,1995,19.6,55,2.80,39,10,0,6,0,0,9,0.46,4,2,0,3,0,0,Matches
825,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,22,1998,13.0,32,2.47,27,0,0,1,3,1,2,0.15,1,0,0,0,1,0,Matches
826,Yoann Etienne,fr FRA,DF,Lorient,fr Ligue 1,23,1997,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
827,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,32,1987,9.8,3,0.31,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
828,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,32,1988,27.5,19,0.69,19,0,0,0,0,0,4,0.15,4,0,0,0,0,0,Matches
829,Edu Expósito,es ESP,MF,Eibar,es La Liga,23,1996,27.3,88,3.23,56,18,4,3,6,1,5,0.18,4,0,0,1,0,0,Matches
830,Valentin Eysseric,fr FRA,"MF,FW",Fiorentina,it Serie A,28,1992,8.1,20,2.46,15,2,0,2,1,0,1,0.12,0,0,0,1,0,0,Matches
831,Eberechi Eze,eng ENG,MF,Crystal Palace,eng Premier League,22,1998,28.4,95,3.34,60,15,11,2,6,1,12,0.42,5,2,3,1,1,0,Matches
832,Jokin Ezkieta,es ESP,GK,Athletic Club,es La Liga,23,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
833,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,35,1985,35.0,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
834,Fabinho,br BRA,"DF,MF",Liverpool,eng Premier League,26,1993,28.5,30,1.05,26,0,1,0,2,1,6,0.21,5,0,0,0,1,0,Matches
835,Fábio,br BRA,DF,Nantes,fr Ligue 1,30,1990,16.7,27,1.61,22,3,0,0,2,0,3,0.18,2,0,0,0,1,0,Matches
836,Cesc Fàbregas,es ESP,"MF,FW",Monaco,fr Ligue 1,33,1987,9.7,59,6.05,35,18,3,0,2,1,6,0.62,6,0,0,0,0,0,Matches
837,Bandiougou Fadiga,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,19,2001,0.7,2,2.81,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
838,Bandiougou Fadiga,fr FRA,"MF,FW",Brest,fr Ligue 1,19,2001,0.5,2,4.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
839,Wout Faes,be BEL,DF,Reims,fr Ligue 1,22,1998,32.2,10,0.31,8,0,0,1,0,1,1,0.03,0,0,0,1,0,0,Matches
840,Nicolò Fagioli,it ITA,MF,Juventus,it Serie A,19,2001,0.2,2,8.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
841,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,31,1988,20.8,6,0.29,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
842,Romain Faivre,fr FRA,"MF,FW",Brest,fr Ligue 1,22,1998,32.1,152,4.73,74,40,9,10,17,2,15,0.47,7,4,0,2,2,0,Matches
843,Fali,es ESP,"DF,MF",Cádiz,es La Liga,26,1993,29.3,21,0.72,17,0,1,1,1,1,2,0.07,1,0,0,1,0,0,Matches
844,Iago Falque,es ESP,"MF,FW",Benevento,it Serie A,30,1990,4.0,28,7.04,21,2,3,2,0,0,1,0.25,1,0,0,0,0,0,Matches
845,Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,18,2002,2.4,4,1.65,4,0,0,0,0,0,1,0.41,1,0,0,0,0,0,Matches
846,Paolo Faragò,it ITA,DF,Bologna,it Serie A,27,1993,0.3,2,7.83,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
847,Paolo Faragò,it ITA,DF,Cagliari,it Serie A,27,1993,4.1,10,2.44,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
848,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,28,1991,32.1,49,1.57,37,3,5,1,2,1,8,0.26,6,1,1,0,0,0,Matches
849,Mohamed Fares,dz ALG,DF,Lazio,it Serie A,24,1996,12.7,32,2.53,26,2,2,1,0,1,3,0.24,2,0,0,1,0,0,Matches
850,Diego Farias,br BRA,FW,Spezia,it Serie A,30,1990,16.8,59,3.50,46,0,5,4,3,1,4,0.24,2,0,0,2,0,0,Matches
851,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,22,1998,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
852,Noah Fatar,fr FRA,"FW,MF",Angers,fr Ligue 1,18,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
853,Ansu Fati,es ESP,FW,Barcelona,es La Liga,17,2002,4.8,21,4.37,13,1,2,0,5,0,4,0.83,2,0,1,0,1,0,Matches
854,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,33,1987,10.6,31,2.92,27,3,0,0,0,1,6,0.56,6,0,0,0,0,0,Matches
855,Andrea Favilli,it ITA,FW,Hellas Verona,it Serie A,23,1997,3.8,7,1.86,6,0,1,0,0,0,1,0.27,1,0,0,0,0,0,Matches
856,Federico Fazio,ar ARG,DF,Roma,it Serie A,33,1987,4.5,3,0.67,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
857,Nabil Fekir,fr FRA,"MF,FW",Betis,es La Liga,27,1993,29.1,148,5.08,85,19,20,9,12,3,19,0.65,11,3,2,0,2,1,Matches
858,Felipe,br BRA,DF,Atlético Madrid,es La Liga,31,1989,22.9,11,0.48,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
859,Luiz Felipe,it ITA,DF,Lazio,it Serie A,23,1997,10.1,9,0.89,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
860,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,20,1999,17.5,46,2.63,32,0,5,5,4,0,11,0.63,8,0,1,1,1,0,Matches
861,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,22,1997,29.0,16,0.55,13,1,0,1,0,1,2,0.07,2,0,0,0,0,0,Matches
862,Zinedine Ferhat,dz ALG,"FW,MF",Nîmes,fr Ligue 1,27,1993,32.9,111,3.38,73,9,14,4,10,1,20,0.61,14,0,2,1,3,0,Matches
863,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,25,1994,34.4,184,5.34,136,21,3,14,9,1,25,0.73,22,1,0,2,0,0,Matches
864,Edimilson Fernandes,ch SUI,"MF,FW",Mainz 05,de Bundesliga,24,1996,9.3,20,2.14,14,5,0,1,0,0,1,0.11,0,1,0,0,0,0,Matches
865,Aitor Fernández,es ESP,GK,Levante,es La Liga,29,1991,29.0,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
866,Álex Fernández,es ESP,MF,Cádiz,es La Liga,27,1992,21.6,51,2.36,27,23,0,0,1,0,5,0.23,3,2,0,0,0,0,Matches
867,Álvaro Fernández,es ESP,GK,Huesca,es La Liga,22,1998,22.0,6,0.27,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
